model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--Qwen--Qwen2.5-72B-Instruct-AWQ,193,prefill,21,model.layers.21.self_attn.qk,batched_matmul,B*QH,S,S,128,190;191,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,194,prefill,21,model.layers.21.self_attn.pv,batched_matmul,B*QH,S,128,S,193;192,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,195,prefill,21,model.layers.21.self_attn.o_proj,linear,,B*S,8192,8192,194,model.layers.21.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,196,prefill,21,model.layers.21.mlp.gate_proj,linear,,B*S,29696,8192,195,model.layers.21.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,197,prefill,21,model.layers.21.mlp.up_proj,linear,,B*S,29696,8192,195,model.layers.21.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,198,prefill,21,model.layers.21.mlp.down_proj,linear,,B*S,8192,29696,196;197,model.layers.21.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,199,prefill,22,model.layers.22.self_attn.q_proj,linear,,B*S,8192,8192,198,model.layers.22.self_attn.q_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,200,prefill,22,model.layers.22.self_attn.k_proj,linear,,B*S,1024,8192,198,model.layers.22.self_attn.k_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,201,prefill,22,model.layers.22.self_attn.v_proj,linear,,B*S,1024,8192,198,model.layers.22.self_attn.v_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,202,prefill,22,model.layers.22.self_attn.qk,batched_matmul,B*QH,S,S,128,199;200,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,203,prefill,22,model.layers.22.self_attn.pv,batched_matmul,B*QH,S,128,S,202;201,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,204,prefill,22,model.layers.22.self_attn.o_proj,linear,,B*S,8192,8192,203,model.layers.22.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,205,prefill,22,model.layers.22.mlp.gate_proj,linear,,B*S,29696,8192,204,model.layers.22.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,206,prefill,22,model.layers.22.mlp.up_proj,linear,,B*S,29696,8192,204,model.layers.22.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,207,prefill,22,model.layers.22.mlp.down_proj,linear,,B*S,8192,29696,205;206,model.layers.22.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,208,prefill,23,model.layers.23.self_attn.q_proj,linear,,B*S,8192,8192,207,model.layers.23.self_attn.q_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,209,prefill,23,model.layers.23.self_attn.k_proj,linear,,B*S,1024,8192,207,model.layers.23.self_attn.k_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,210,prefill,23,model.layers.23.self_attn.v_proj,linear,,B*S,1024,8192,207,model.layers.23.self_attn.v_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,211,prefill,23,model.layers.23.self_attn.qk,batched_matmul,B*QH,S,S,128,208;209,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,212,prefill,23,model.layers.23.self_attn.pv,batched_matmul,B*QH,S,128,S,211;210,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,213,prefill,23,model.layers.23.self_attn.o_proj,linear,,B*S,8192,8192,212,model.layers.23.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,214,prefill,23,model.layers.23.mlp.gate_proj,linear,,B*S,29696,8192,213,model.layers.23.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,215,prefill,23,model.layers.23.mlp.up_proj,linear,,B*S,29696,8192,213,model.layers.23.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,216,prefill,23,model.layers.23.mlp.down_proj,linear,,B*S,8192,29696,214;215,model.layers.23.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,217,prefill,24,model.layers.24.self_attn.q_proj,linear,,B*S,8192,8192,216,model.layers.24.self_attn.q_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,218,prefill,24,model.layers.24.self_attn.k_proj,linear,,B*S,1024,8192,216,model.layers.24.self_attn.k_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,219,prefill,24,model.layers.24.self_attn.v_proj,linear,,B*S,1024,8192,216,model.layers.24.self_attn.v_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,220,prefill,24,model.layers.24.self_attn.qk,batched_matmul,B*QH,S,S,128,217;218,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,221,prefill,24,model.layers.24.self_attn.pv,batched_matmul,B*QH,S,128,S,220;219,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,222,prefill,24,model.layers.24.self_attn.o_proj,linear,,B*S,8192,8192,221,model.layers.24.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,223,prefill,24,model.layers.24.mlp.gate_proj,linear,,B*S,29696,8192,222,model.layers.24.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,224,prefill,24,model.layers.24.mlp.up_proj,linear,,B*S,29696,8192,222,model.layers.24.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,225,prefill,24,model.layers.24.mlp.down_proj,linear,,B*S,8192,29696,223;224,model.layers.24.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,226,prefill,25,model.layers.25.self_attn.q_proj,linear,,B*S,8192,8192,225,model.layers.25.self_attn.q_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,227,prefill,25,model.layers.25.self_attn.k_proj,linear,,B*S,1024,8192,225,model.layers.25.self_attn.k_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,228,prefill,25,model.layers.25.self_attn.v_proj,linear,,B*S,1024,8192,225,model.layers.25.self_attn.v_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,229,prefill,25,model.layers.25.self_attn.qk,batched_matmul,B*QH,S,S,128,226;227,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,230,prefill,25,model.layers.25.self_attn.pv,batched_matmul,B*QH,S,128,S,229;228,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,231,prefill,25,model.layers.25.self_attn.o_proj,linear,,B*S,8192,8192,230,model.layers.25.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,232,prefill,25,model.layers.25.mlp.gate_proj,linear,,B*S,29696,8192,231,model.layers.25.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,233,prefill,25,model.layers.25.mlp.up_proj,linear,,B*S,29696,8192,231,model.layers.25.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,234,prefill,25,model.layers.25.mlp.down_proj,linear,,B*S,8192,29696,232;233,model.layers.25.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,235,prefill,26,model.layers.26.self_attn.q_proj,linear,,B*S,8192,8192,234,model.layers.26.self_attn.q_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,236,prefill,26,model.layers.26.self_attn.k_proj,linear,,B*S,1024,8192,234,model.layers.26.self_attn.k_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,237,prefill,26,model.layers.26.self_attn.v_proj,linear,,B*S,1024,8192,234,model.layers.26.self_attn.v_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,238,prefill,26,model.layers.26.self_attn.qk,batched_matmul,B*QH,S,S,128,235;236,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,239,prefill,26,model.layers.26.self_attn.pv,batched_matmul,B*QH,S,128,S,238;237,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,240,prefill,26,model.layers.26.self_attn.o_proj,linear,,B*S,8192,8192,239,model.layers.26.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,241,prefill,26,model.layers.26.mlp.gate_proj,linear,,B*S,29696,8192,240,model.layers.26.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,242,prefill,26,model.layers.26.mlp.up_proj,linear,,B*S,29696,8192,240,model.layers.26.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,243,prefill,26,model.layers.26.mlp.down_proj,linear,,B*S,8192,29696,241;242,model.layers.26.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,244,prefill,27,model.layers.27.self_attn.q_proj,linear,,B*S,8192,8192,243,model.layers.27.self_attn.q_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,245,prefill,27,model.layers.27.self_attn.k_proj,linear,,B*S,1024,8192,243,model.layers.27.self_attn.k_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,246,prefill,27,model.layers.27.self_attn.v_proj,linear,,B*S,1024,8192,243,model.layers.27.self_attn.v_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,247,prefill,27,model.layers.27.self_attn.qk,batched_matmul,B*QH,S,S,128,244;245,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,248,prefill,27,model.layers.27.self_attn.pv,batched_matmul,B*QH,S,128,S,247;246,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,249,prefill,27,model.layers.27.self_attn.o_proj,linear,,B*S,8192,8192,248,model.layers.27.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,250,prefill,27,model.layers.27.mlp.gate_proj,linear,,B*S,29696,8192,249,model.layers.27.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,251,prefill,27,model.layers.27.mlp.up_proj,linear,,B*S,29696,8192,249,model.layers.27.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,252,prefill,27,model.layers.27.mlp.down_proj,linear,,B*S,8192,29696,250;251,model.layers.27.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,253,prefill,28,model.layers.28.self_attn.q_proj,linear,,B*S,8192,8192,252,model.layers.28.self_attn.q_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,254,prefill,28,model.layers.28.self_attn.k_proj,linear,,B*S,1024,8192,252,model.layers.28.self_attn.k_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,255,prefill,28,model.layers.28.self_attn.v_proj,linear,,B*S,1024,8192,252,model.layers.28.self_attn.v_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,256,prefill,28,model.layers.28.self_attn.qk,batched_matmul,B*QH,S,S,128,253;254,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,257,prefill,28,model.layers.28.self_attn.pv,batched_matmul,B*QH,S,128,S,256;255,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,258,prefill,28,model.layers.28.self_attn.o_proj,linear,,B*S,8192,8192,257,model.layers.28.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,259,prefill,28,model.layers.28.mlp.gate_proj,linear,,B*S,29696,8192,258,model.layers.28.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,260,prefill,28,model.layers.28.mlp.up_proj,linear,,B*S,29696,8192,258,model.layers.28.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,261,prefill,28,model.layers.28.mlp.down_proj,linear,,B*S,8192,29696,259;260,model.layers.28.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,262,prefill,29,model.layers.29.self_attn.q_proj,linear,,B*S,8192,8192,261,model.layers.29.self_attn.q_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,263,prefill,29,model.layers.29.self_attn.k_proj,linear,,B*S,1024,8192,261,model.layers.29.self_attn.k_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,264,prefill,29,model.layers.29.self_attn.v_proj,linear,,B*S,1024,8192,261,model.layers.29.self_attn.v_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,265,prefill,29,model.layers.29.self_attn.qk,batched_matmul,B*QH,S,S,128,262;263,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,266,prefill,29,model.layers.29.self_attn.pv,batched_matmul,B*QH,S,128,S,265;264,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,267,prefill,29,model.layers.29.self_attn.o_proj,linear,,B*S,8192,8192,266,model.layers.29.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,268,prefill,29,model.layers.29.mlp.gate_proj,linear,,B*S,29696,8192,267,model.layers.29.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,269,prefill,29,model.layers.29.mlp.up_proj,linear,,B*S,29696,8192,267,model.layers.29.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,270,prefill,29,model.layers.29.mlp.down_proj,linear,,B*S,8192,29696,268;269,model.layers.29.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,271,prefill,30,model.layers.30.self_attn.q_proj,linear,,B*S,8192,8192,270,model.layers.30.self_attn.q_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,272,prefill,30,model.layers.30.self_attn.k_proj,linear,,B*S,1024,8192,270,model.layers.30.self_attn.k_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,273,prefill,30,model.layers.30.self_attn.v_proj,linear,,B*S,1024,8192,270,model.layers.30.self_attn.v_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,274,prefill,30,model.layers.30.self_attn.qk,batched_matmul,B*QH,S,S,128,271;272,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,275,prefill,30,model.layers.30.self_attn.pv,batched_matmul,B*QH,S,128,S,274;273,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,276,prefill,30,model.layers.30.self_attn.o_proj,linear,,B*S,8192,8192,275,model.layers.30.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,277,prefill,30,model.layers.30.mlp.gate_proj,linear,,B*S,29696,8192,276,model.layers.30.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,278,prefill,30,model.layers.30.mlp.up_proj,linear,,B*S,29696,8192,276,model.layers.30.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,279,prefill,30,model.layers.30.mlp.down_proj,linear,,B*S,8192,29696,277;278,model.layers.30.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,280,prefill,31,model.layers.31.self_attn.q_proj,linear,,B*S,8192,8192,279,model.layers.31.self_attn.q_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,281,prefill,31,model.layers.31.self_attn.k_proj,linear,,B*S,1024,8192,279,model.layers.31.self_attn.k_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,282,prefill,31,model.layers.31.self_attn.v_proj,linear,,B*S,1024,8192,279,model.layers.31.self_attn.v_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,283,prefill,31,model.layers.31.self_attn.qk,batched_matmul,B*QH,S,S,128,280;281,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,284,prefill,31,model.layers.31.self_attn.pv,batched_matmul,B*QH,S,128,S,283;282,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,285,prefill,31,model.layers.31.self_attn.o_proj,linear,,B*S,8192,8192,284,model.layers.31.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,286,prefill,31,model.layers.31.mlp.gate_proj,linear,,B*S,29696,8192,285,model.layers.31.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,287,prefill,31,model.layers.31.mlp.up_proj,linear,,B*S,29696,8192,285,model.layers.31.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,288,prefill,31,model.layers.31.mlp.down_proj,linear,,B*S,8192,29696,286;287,model.layers.31.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,289,prefill,32,model.layers.32.self_attn.q_proj,linear,,B*S,8192,8192,288,model.layers.32.self_attn.q_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,290,prefill,32,model.layers.32.self_attn.k_proj,linear,,B*S,1024,8192,288,model.layers.32.self_attn.k_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,291,prefill,32,model.layers.32.self_attn.v_proj,linear,,B*S,1024,8192,288,model.layers.32.self_attn.v_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,292,prefill,32,model.layers.32.self_attn.qk,batched_matmul,B*QH,S,S,128,289;290,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,293,prefill,32,model.layers.32.self_attn.pv,batched_matmul,B*QH,S,128,S,292;291,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,294,prefill,32,model.layers.32.self_attn.o_proj,linear,,B*S,8192,8192,293,model.layers.32.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,295,prefill,32,model.layers.32.mlp.gate_proj,linear,,B*S,29696,8192,294,model.layers.32.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,296,prefill,32,model.layers.32.mlp.up_proj,linear,,B*S,29696,8192,294,model.layers.32.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,297,prefill,32,model.layers.32.mlp.down_proj,linear,,B*S,8192,29696,295;296,model.layers.32.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,298,prefill,33,model.layers.33.self_attn.q_proj,linear,,B*S,8192,8192,297,model.layers.33.self_attn.q_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,299,prefill,33,model.layers.33.self_attn.k_proj,linear,,B*S,1024,8192,297,model.layers.33.self_attn.k_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,300,prefill,33,model.layers.33.self_attn.v_proj,linear,,B*S,1024,8192,297,model.layers.33.self_attn.v_proj.weight,"[1024,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,301,prefill,33,model.layers.33.self_attn.qk,batched_matmul,B*QH,S,S,128,298;299,,,config+architecture,"GQA QH=64, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,302,prefill,33,model.layers.33.self_attn.pv,batched_matmul,B*QH,S,128,S,301;300,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-72B-Instruct-AWQ,303,prefill,33,model.layers.33.self_attn.o_proj,linear,,B*S,8192,8192,302,model.layers.33.self_attn.o_proj.weight,"[8192,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,304,prefill,33,model.layers.33.mlp.gate_proj,linear,,B*S,29696,8192,303,model.layers.33.mlp.gate_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,305,prefill,33,model.layers.33.mlp.up_proj,linear,,B*S,29696,8192,303,model.layers.33.mlp.up_proj.weight,"[29696,8192]",config+architecture,"AWQ changes physical storage, not logical MNK"
models--Qwen--Qwen2.5-72B-Instruct-AWQ,306,prefill,33,model.layers.33.mlp.down_proj,linear,,B*S,8192,29696,304;305,model.layers.33.mlp.down_proj.weight,"[8192,29696]",config+architecture,"SiLU(gate)*up precedes this GEMM; AWQ changes physical storage, not logical MNK"
