model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--Qwen--Qwen2.5-Coder-14B-Instruct,131,prefill,14,model.layers.14.self_attn.pv,batched_matmul,B*QH,S,128,S,130;129,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,132,prefill,14,model.layers.14.self_attn.o_proj,linear,,B*S,5120,5120,131,model.layers.14.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,133,prefill,14,model.layers.14.mlp.gate_proj,linear,,B*S,13824,5120,132,model.layers.14.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,134,prefill,14,model.layers.14.mlp.up_proj,linear,,B*S,13824,5120,132,model.layers.14.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,135,prefill,14,model.layers.14.mlp.down_proj,linear,,B*S,5120,13824,133;134,model.layers.14.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,136,prefill,15,model.layers.15.self_attn.q_proj,linear,,B*S,5120,5120,135,model.layers.15.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,137,prefill,15,model.layers.15.self_attn.k_proj,linear,,B*S,1024,5120,135,model.layers.15.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,138,prefill,15,model.layers.15.self_attn.v_proj,linear,,B*S,1024,5120,135,model.layers.15.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,139,prefill,15,model.layers.15.self_attn.qk,batched_matmul,B*QH,S,S,128,136;137,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,140,prefill,15,model.layers.15.self_attn.pv,batched_matmul,B*QH,S,128,S,139;138,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,141,prefill,15,model.layers.15.self_attn.o_proj,linear,,B*S,5120,5120,140,model.layers.15.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,142,prefill,15,model.layers.15.mlp.gate_proj,linear,,B*S,13824,5120,141,model.layers.15.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,143,prefill,15,model.layers.15.mlp.up_proj,linear,,B*S,13824,5120,141,model.layers.15.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,144,prefill,15,model.layers.15.mlp.down_proj,linear,,B*S,5120,13824,142;143,model.layers.15.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,145,prefill,16,model.layers.16.self_attn.q_proj,linear,,B*S,5120,5120,144,model.layers.16.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,146,prefill,16,model.layers.16.self_attn.k_proj,linear,,B*S,1024,5120,144,model.layers.16.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,147,prefill,16,model.layers.16.self_attn.v_proj,linear,,B*S,1024,5120,144,model.layers.16.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,148,prefill,16,model.layers.16.self_attn.qk,batched_matmul,B*QH,S,S,128,145;146,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,149,prefill,16,model.layers.16.self_attn.pv,batched_matmul,B*QH,S,128,S,148;147,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,150,prefill,16,model.layers.16.self_attn.o_proj,linear,,B*S,5120,5120,149,model.layers.16.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,151,prefill,16,model.layers.16.mlp.gate_proj,linear,,B*S,13824,5120,150,model.layers.16.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,152,prefill,16,model.layers.16.mlp.up_proj,linear,,B*S,13824,5120,150,model.layers.16.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,153,prefill,16,model.layers.16.mlp.down_proj,linear,,B*S,5120,13824,151;152,model.layers.16.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,154,prefill,17,model.layers.17.self_attn.q_proj,linear,,B*S,5120,5120,153,model.layers.17.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,155,prefill,17,model.layers.17.self_attn.k_proj,linear,,B*S,1024,5120,153,model.layers.17.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,156,prefill,17,model.layers.17.self_attn.v_proj,linear,,B*S,1024,5120,153,model.layers.17.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,157,prefill,17,model.layers.17.self_attn.qk,batched_matmul,B*QH,S,S,128,154;155,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,158,prefill,17,model.layers.17.self_attn.pv,batched_matmul,B*QH,S,128,S,157;156,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,159,prefill,17,model.layers.17.self_attn.o_proj,linear,,B*S,5120,5120,158,model.layers.17.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,160,prefill,17,model.layers.17.mlp.gate_proj,linear,,B*S,13824,5120,159,model.layers.17.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,161,prefill,17,model.layers.17.mlp.up_proj,linear,,B*S,13824,5120,159,model.layers.17.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,162,prefill,17,model.layers.17.mlp.down_proj,linear,,B*S,5120,13824,160;161,model.layers.17.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,163,prefill,18,model.layers.18.self_attn.q_proj,linear,,B*S,5120,5120,162,model.layers.18.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,164,prefill,18,model.layers.18.self_attn.k_proj,linear,,B*S,1024,5120,162,model.layers.18.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,165,prefill,18,model.layers.18.self_attn.v_proj,linear,,B*S,1024,5120,162,model.layers.18.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,166,prefill,18,model.layers.18.self_attn.qk,batched_matmul,B*QH,S,S,128,163;164,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,167,prefill,18,model.layers.18.self_attn.pv,batched_matmul,B*QH,S,128,S,166;165,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,168,prefill,18,model.layers.18.self_attn.o_proj,linear,,B*S,5120,5120,167,model.layers.18.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,169,prefill,18,model.layers.18.mlp.gate_proj,linear,,B*S,13824,5120,168,model.layers.18.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,170,prefill,18,model.layers.18.mlp.up_proj,linear,,B*S,13824,5120,168,model.layers.18.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,171,prefill,18,model.layers.18.mlp.down_proj,linear,,B*S,5120,13824,169;170,model.layers.18.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,172,prefill,19,model.layers.19.self_attn.q_proj,linear,,B*S,5120,5120,171,model.layers.19.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,173,prefill,19,model.layers.19.self_attn.k_proj,linear,,B*S,1024,5120,171,model.layers.19.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,174,prefill,19,model.layers.19.self_attn.v_proj,linear,,B*S,1024,5120,171,model.layers.19.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,175,prefill,19,model.layers.19.self_attn.qk,batched_matmul,B*QH,S,S,128,172;173,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,176,prefill,19,model.layers.19.self_attn.pv,batched_matmul,B*QH,S,128,S,175;174,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,177,prefill,19,model.layers.19.self_attn.o_proj,linear,,B*S,5120,5120,176,model.layers.19.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,178,prefill,19,model.layers.19.mlp.gate_proj,linear,,B*S,13824,5120,177,model.layers.19.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,179,prefill,19,model.layers.19.mlp.up_proj,linear,,B*S,13824,5120,177,model.layers.19.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,180,prefill,19,model.layers.19.mlp.down_proj,linear,,B*S,5120,13824,178;179,model.layers.19.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,181,prefill,20,model.layers.20.self_attn.q_proj,linear,,B*S,5120,5120,180,model.layers.20.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,182,prefill,20,model.layers.20.self_attn.k_proj,linear,,B*S,1024,5120,180,model.layers.20.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,183,prefill,20,model.layers.20.self_attn.v_proj,linear,,B*S,1024,5120,180,model.layers.20.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,184,prefill,20,model.layers.20.self_attn.qk,batched_matmul,B*QH,S,S,128,181;182,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,185,prefill,20,model.layers.20.self_attn.pv,batched_matmul,B*QH,S,128,S,184;183,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,186,prefill,20,model.layers.20.self_attn.o_proj,linear,,B*S,5120,5120,185,model.layers.20.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,187,prefill,20,model.layers.20.mlp.gate_proj,linear,,B*S,13824,5120,186,model.layers.20.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,188,prefill,20,model.layers.20.mlp.up_proj,linear,,B*S,13824,5120,186,model.layers.20.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,189,prefill,20,model.layers.20.mlp.down_proj,linear,,B*S,5120,13824,187;188,model.layers.20.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,190,prefill,21,model.layers.21.self_attn.q_proj,linear,,B*S,5120,5120,189,model.layers.21.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,191,prefill,21,model.layers.21.self_attn.k_proj,linear,,B*S,1024,5120,189,model.layers.21.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,192,prefill,21,model.layers.21.self_attn.v_proj,linear,,B*S,1024,5120,189,model.layers.21.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,193,prefill,21,model.layers.21.self_attn.qk,batched_matmul,B*QH,S,S,128,190;191,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,194,prefill,21,model.layers.21.self_attn.pv,batched_matmul,B*QH,S,128,S,193;192,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,195,prefill,21,model.layers.21.self_attn.o_proj,linear,,B*S,5120,5120,194,model.layers.21.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,196,prefill,21,model.layers.21.mlp.gate_proj,linear,,B*S,13824,5120,195,model.layers.21.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,197,prefill,21,model.layers.21.mlp.up_proj,linear,,B*S,13824,5120,195,model.layers.21.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,198,prefill,21,model.layers.21.mlp.down_proj,linear,,B*S,5120,13824,196;197,model.layers.21.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,199,prefill,22,model.layers.22.self_attn.q_proj,linear,,B*S,5120,5120,198,model.layers.22.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,200,prefill,22,model.layers.22.self_attn.k_proj,linear,,B*S,1024,5120,198,model.layers.22.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,201,prefill,22,model.layers.22.self_attn.v_proj,linear,,B*S,1024,5120,198,model.layers.22.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,202,prefill,22,model.layers.22.self_attn.qk,batched_matmul,B*QH,S,S,128,199;200,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,203,prefill,22,model.layers.22.self_attn.pv,batched_matmul,B*QH,S,128,S,202;201,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,204,prefill,22,model.layers.22.self_attn.o_proj,linear,,B*S,5120,5120,203,model.layers.22.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,205,prefill,22,model.layers.22.mlp.gate_proj,linear,,B*S,13824,5120,204,model.layers.22.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,206,prefill,22,model.layers.22.mlp.up_proj,linear,,B*S,13824,5120,204,model.layers.22.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,207,prefill,22,model.layers.22.mlp.down_proj,linear,,B*S,5120,13824,205;206,model.layers.22.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,208,prefill,23,model.layers.23.self_attn.q_proj,linear,,B*S,5120,5120,207,model.layers.23.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,209,prefill,23,model.layers.23.self_attn.k_proj,linear,,B*S,1024,5120,207,model.layers.23.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,210,prefill,23,model.layers.23.self_attn.v_proj,linear,,B*S,1024,5120,207,model.layers.23.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,211,prefill,23,model.layers.23.self_attn.qk,batched_matmul,B*QH,S,S,128,208;209,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,212,prefill,23,model.layers.23.self_attn.pv,batched_matmul,B*QH,S,128,S,211;210,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,213,prefill,23,model.layers.23.self_attn.o_proj,linear,,B*S,5120,5120,212,model.layers.23.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,214,prefill,23,model.layers.23.mlp.gate_proj,linear,,B*S,13824,5120,213,model.layers.23.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,215,prefill,23,model.layers.23.mlp.up_proj,linear,,B*S,13824,5120,213,model.layers.23.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,216,prefill,23,model.layers.23.mlp.down_proj,linear,,B*S,5120,13824,214;215,model.layers.23.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,217,prefill,24,model.layers.24.self_attn.q_proj,linear,,B*S,5120,5120,216,model.layers.24.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,218,prefill,24,model.layers.24.self_attn.k_proj,linear,,B*S,1024,5120,216,model.layers.24.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,219,prefill,24,model.layers.24.self_attn.v_proj,linear,,B*S,1024,5120,216,model.layers.24.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,220,prefill,24,model.layers.24.self_attn.qk,batched_matmul,B*QH,S,S,128,217;218,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,221,prefill,24,model.layers.24.self_attn.pv,batched_matmul,B*QH,S,128,S,220;219,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,222,prefill,24,model.layers.24.self_attn.o_proj,linear,,B*S,5120,5120,221,model.layers.24.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,223,prefill,24,model.layers.24.mlp.gate_proj,linear,,B*S,13824,5120,222,model.layers.24.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,224,prefill,24,model.layers.24.mlp.up_proj,linear,,B*S,13824,5120,222,model.layers.24.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,225,prefill,24,model.layers.24.mlp.down_proj,linear,,B*S,5120,13824,223;224,model.layers.24.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,226,prefill,25,model.layers.25.self_attn.q_proj,linear,,B*S,5120,5120,225,model.layers.25.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,227,prefill,25,model.layers.25.self_attn.k_proj,linear,,B*S,1024,5120,225,model.layers.25.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,228,prefill,25,model.layers.25.self_attn.v_proj,linear,,B*S,1024,5120,225,model.layers.25.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,229,prefill,25,model.layers.25.self_attn.qk,batched_matmul,B*QH,S,S,128,226;227,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,230,prefill,25,model.layers.25.self_attn.pv,batched_matmul,B*QH,S,128,S,229;228,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,231,prefill,25,model.layers.25.self_attn.o_proj,linear,,B*S,5120,5120,230,model.layers.25.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,232,prefill,25,model.layers.25.mlp.gate_proj,linear,,B*S,13824,5120,231,model.layers.25.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,233,prefill,25,model.layers.25.mlp.up_proj,linear,,B*S,13824,5120,231,model.layers.25.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,234,prefill,25,model.layers.25.mlp.down_proj,linear,,B*S,5120,13824,232;233,model.layers.25.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,235,prefill,26,model.layers.26.self_attn.q_proj,linear,,B*S,5120,5120,234,model.layers.26.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,236,prefill,26,model.layers.26.self_attn.k_proj,linear,,B*S,1024,5120,234,model.layers.26.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,237,prefill,26,model.layers.26.self_attn.v_proj,linear,,B*S,1024,5120,234,model.layers.26.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,238,prefill,26,model.layers.26.self_attn.qk,batched_matmul,B*QH,S,S,128,235;236,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,239,prefill,26,model.layers.26.self_attn.pv,batched_matmul,B*QH,S,128,S,238;237,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,240,prefill,26,model.layers.26.self_attn.o_proj,linear,,B*S,5120,5120,239,model.layers.26.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,241,prefill,26,model.layers.26.mlp.gate_proj,linear,,B*S,13824,5120,240,model.layers.26.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,242,prefill,26,model.layers.26.mlp.up_proj,linear,,B*S,13824,5120,240,model.layers.26.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,243,prefill,26,model.layers.26.mlp.down_proj,linear,,B*S,5120,13824,241;242,model.layers.26.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,244,prefill,27,model.layers.27.self_attn.q_proj,linear,,B*S,5120,5120,243,model.layers.27.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,245,prefill,27,model.layers.27.self_attn.k_proj,linear,,B*S,1024,5120,243,model.layers.27.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,246,prefill,27,model.layers.27.self_attn.v_proj,linear,,B*S,1024,5120,243,model.layers.27.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,247,prefill,27,model.layers.27.self_attn.qk,batched_matmul,B*QH,S,S,128,244;245,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,248,prefill,27,model.layers.27.self_attn.pv,batched_matmul,B*QH,S,128,S,247;246,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,249,prefill,27,model.layers.27.self_attn.o_proj,linear,,B*S,5120,5120,248,model.layers.27.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,250,prefill,27,model.layers.27.mlp.gate_proj,linear,,B*S,13824,5120,249,model.layers.27.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,251,prefill,27,model.layers.27.mlp.up_proj,linear,,B*S,13824,5120,249,model.layers.27.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,252,prefill,27,model.layers.27.mlp.down_proj,linear,,B*S,5120,13824,250;251,model.layers.27.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-14B-Instruct,253,prefill,28,model.layers.28.self_attn.q_proj,linear,,B*S,5120,5120,252,model.layers.28.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,254,prefill,28,model.layers.28.self_attn.k_proj,linear,,B*S,1024,5120,252,model.layers.28.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,255,prefill,28,model.layers.28.self_attn.v_proj,linear,,B*S,1024,5120,252,model.layers.28.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,256,prefill,28,model.layers.28.self_attn.qk,batched_matmul,B*QH,S,S,128,253;254,,,config+architecture,"GQA QH=40, KVH=8; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-14B-Instruct,257,prefill,28,model.layers.28.self_attn.pv,batched_matmul,B*QH,S,128,S,256;255,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-14B-Instruct,258,prefill,28,model.layers.28.self_attn.o_proj,linear,,B*S,5120,5120,257,model.layers.28.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,259,prefill,28,model.layers.28.mlp.gate_proj,linear,,B*S,13824,5120,258,model.layers.28.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,260,prefill,28,model.layers.28.mlp.up_proj,linear,,B*S,13824,5120,258,model.layers.28.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--Qwen--Qwen2.5-Coder-14B-Instruct,261,prefill,28,model.layers.28.mlp.down_proj,linear,,B*S,5120,13824,259;260,model.layers.28.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
